IPProto,SrcIP,SrcPort,DstIp,DstPort,UID,App,PackageName,Proto,Status,Info,BytesSent,BytesRcvd,PktsSent,PktsRcvd,FirstSeen,LastSeen
6,10.215.173.1,40272,35.198.145.38,9080,10356,Tank Company,com.netease.tankcompany,TCP,Closed,,2355,1458,24,24,2026-02-02T20:56:30.506+08:00,2026-02-02T21:01:19.261+08:00
6,10.215.173.1,33932,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T20:56:30.575+08:00,2026-02-02T20:56:30.718+08:00
6,10.215.173.1,33948,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T20:56:30.967+08:00,2026-02-02T20:56:31.112+08:00
6,10.215.173.1,33956,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T20:56:31.044+08:00,2026-02-02T20:56:31.191+08:00
17,10.215.173.1,40699,35.198.145.38,5501,10356,Tank Company,com.netease.tankcompany,UDP,Closed,,4246,4325,83,84,2026-02-02T20:56:31.163+08:00,2026-02-02T21:01:19.305+08:00
17,10.215.173.1,60457,35.198.145.38,5502,10356,Tank Company,com.netease.tankcompany,UDP,Closed,,4344,4325,85,84,2026-02-02T20:56:31.185+08:00,2026-02-02T21:01:19.305+08:00
6,10.215.173.1,33966,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T20:56:31.814+08:00,2026-02-02T20:56:31.957+08:00
6,10.215.173.1,33976,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T20:56:31.890+08:00,2026-02-02T20:56:32.027+08:00
6,10.215.173.1,53708,35.72.104.232,21308,10356,Tank Company,com.netease.tankcompany,TCP,Closed,,420,40,7,1,2026-02-02T20:57:06.399+08:00,2026-02-02T20:59:11.479+08:00
6,10.215.173.1,34670,35.72.104.232,51315,10356,Tank Company,com.netease.tankcompany,TCP,Closed,,420,40,7,1,2026-02-02T20:59:11.488+08:00,2026-02-02T21:01:16.542+08:00
17,10.215.173.1,30214,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,drpf-h67naxx2gb.proxima.nie.easebar.com,85,226,1,1,2026-02-02T21:00:19.999+08:00,2026-02-02T21:00:20.017+08:00
6,10.215.173.1,51824,8.221.190.190,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,drpf-h67naxx2gb.proxima.nie.easebar.com,26571,7620,25,27,2026-02-02T21:00:20.021+08:00,2026-02-02T21:03:20.077+08:00
17,10.215.173.1,49451,8.219.58.92,4120,10356,Tank Company,com.netease.tankcompany,UDP,Closed,,41643,668183,420,841,2026-02-02T21:01:16.302+08:00,2026-02-02T21:04:59.408+08:00
17,10.215.173.1,17429,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,impression.update.easebar.com,75,178,1,1,2026-02-02T21:01:16.307+08:00,2026-02-02T21:01:16.323+08:00
6,10.215.173.1,46254,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,TLS,Closed,impression.update.easebar.com,180,175,4,4,2026-02-02T21:01:16.334+08:00,2026-02-02T21:01:16.369+08:00
6,10.215.173.1,46268,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,impression.update.easebar.com,1185,4946,7,8,2026-02-02T21:01:16.357+08:00,2026-02-02T21:02:17.494+08:00
6,10.215.173.1,46284,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,TLS,Closed,impression.update.easebar.com,180,175,4,4,2026-02-02T21:01:16.514+08:00,2026-02-02T21:01:16.550+08:00
6,10.215.173.1,46288,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,impression.update.easebar.com,1184,3840,7,8,2026-02-02T21:01:16.538+08:00,2026-02-02T21:02:17.494+08:00
6,10.215.173.1,55354,35.72.104.232,21308,10356,Tank Company,com.netease.tankcompany,TCP,Closed,,420,40,7,1,2026-02-02T21:01:16.548+08:00,2026-02-02T21:03:24.150+08:00
17,10.215.173.1,23632,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,audiostatlog.cc.easebar.com,73,134,1,1,2026-02-02T21:01:19.057+08:00,2026-02-02T21:01:19.073+08:00
6,10.215.173.1,41638,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:01:19.077+08:00,2026-02-02T21:01:19.221+08:00
6,10.215.173.1,41640,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:01:19.154+08:00,2026-02-02T21:01:19.299+08:00
6,10.215.173.1,41652,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:01:19.232+08:00,2026-02-02T21:01:19.379+08:00
6,10.215.173.1,41656,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:01:19.310+08:00,2026-02-02T21:01:19.455+08:00
6,10.215.173.1,41664,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:01:20.131+08:00,2026-02-02T21:01:20.271+08:00
6,10.215.173.1,52182,35.198.145.38,9080,10356,Tank Company,com.netease.tankcompany,TCP,Closed,,2070,1173,18,18,2026-02-02T21:01:20.138+08:00,2026-02-02T21:04:30.799+08:00
6,10.215.173.1,41674,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,TCP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:01:20.593+08:00,2026-02-02T21:01:20.736+08:00
17,10.215.173.1,36873,35.198.145.38,5503,10356,Tank Company,com.netease.tankcompany,UDP,Closed,,3169,3101,62,60,2026-02-02T21:01:20.795+08:00,2026-02-02T21:04:30.821+08:00
6,10.215.173.1,41688,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:01:21.472+08:00,2026-02-02T21:01:21.609+08:00
17,10.215.173.1,64618,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,firebaselogging.googleapis.com,152,140,2,1,2026-02-02T21:01:22.417+08:00,2026-02-02T21:01:27.438+08:00
17,10.215.173.1,12918,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,218,1,1,2026-02-02T21:01:26.908+08:00,2026-02-02T21:01:26.923+08:00
17,10.215.173.1,19551,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,178,1,1,2026-02-02T21:01:26.910+08:00,2026-02-02T21:01:26.926+08:00
6,10.215.173.1,42398,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1313,6512,11,10,2026-02-02T21:01:26.969+08:00,2026-02-02T21:01:27.166+08:00
6,10.215.173.1,53552,216.239.34.223,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,firebaselogging.googleapis.com,1882,6196,7,8,2026-02-02T21:01:27.445+08:00,2026-02-02T21:02:27.702+08:00
17,10.215.173.1,18378,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,150,131,2,1,2026-02-02T21:01:29.880+08:00,2026-02-02T21:01:34.885+08:00
6,10.215.173.1,42402,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1193,6430,8,8,2026-02-02T21:01:34.900+08:00,2026-02-02T21:01:35.047+08:00
6,10.215.173.1,42414,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1233,6472,9,9,2026-02-02T21:01:36.079+08:00,2026-02-02T21:01:36.172+08:00
6,10.215.173.1,41090,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1193,6470,8,9,2026-02-02T21:01:39.027+08:00,2026-02-02T21:01:39.197+08:00
17,10.215.173.1,22948,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,218,1,1,2026-02-02T21:01:42.081+08:00,2026-02-02T21:01:42.097+08:00
6,10.215.173.1,41104,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1193,6432,8,8,2026-02-02T21:01:42.125+08:00,2026-02-02T21:01:42.205+08:00
17,10.215.173.1,10407,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,131,1,1,2026-02-02T21:01:45.098+08:00,2026-02-02T21:01:45.103+08:00
6,10.215.173.1,41108,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1193,6431,8,8,2026-02-02T21:01:45.113+08:00,2026-02-02T21:01:45.254+08:00
17,10.215.173.1,26971,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,218,1,1,2026-02-02T21:02:09.801+08:00,2026-02-02T21:02:09.820+08:00
17,10.215.173.1,29107,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,178,1,1,2026-02-02T21:02:09.805+08:00,2026-02-02T21:02:09.824+08:00
6,10.215.173.1,50956,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1193,6430,8,8,2026-02-02T21:02:09.829+08:00,2026-02-02T21:02:09.952+08:00
17,10.215.173.1,10371,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,91,1,1,2026-02-02T21:02:12.838+08:00,2026-02-02T21:02:12.843+08:00
6,10.215.173.1,50968,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1193,6431,8,8,2026-02-02T21:02:12.855+08:00,2026-02-02T21:02:12.960+08:00
17,10.215.173.1,16879,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,218,1,1,2026-02-02T21:02:18.405+08:00,2026-02-02T21:02:18.421+08:00
6,10.215.173.1,50480,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1193,6431,8,8,2026-02-02T21:02:18.455+08:00,2026-02-02T21:02:18.559+08:00
17,10.215.173.1,15700,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,218,1,1,2026-02-02T21:02:21.395+08:00,2026-02-02T21:02:21.415+08:00
6,10.215.173.1,50496,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1233,6472,9,9,2026-02-02T21:02:21.441+08:00,2026-02-02T21:02:21.574+08:00
6,10.215.173.1,50504,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1233,6431,9,8,2026-02-02T21:02:25.468+08:00,2026-02-02T21:02:25.660+08:00
17,10.215.173.1,54056,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,150,218,2,1,2026-02-02T21:02:28.352+08:00,2026-02-02T21:02:33.372+08:00
17,10.215.173.1,50791,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,91,1,1,2026-02-02T21:02:28.357+08:00,2026-02-02T21:02:28.362+08:00
6,10.215.173.1,59110,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1233,6431,9,8,2026-02-02T21:02:33.390+08:00,2026-02-02T21:02:33.555+08:00
17,10.215.173.1,12731,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,178,1,1,2026-02-02T21:02:37.477+08:00,2026-02-02T21:02:37.491+08:00
6,10.215.173.1,51674,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1233,6512,9,10,2026-02-02T21:02:37.532+08:00,2026-02-02T21:02:37.611+08:00
6,10.215.173.1,51682,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1193,6431,8,8,2026-02-02T21:02:40.491+08:00,2026-02-02T21:02:40.682+08:00
17,10.215.173.1,1233,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,218,1,1,2026-02-02T21:03:02.504+08:00,2026-02-02T21:03:02.519+08:00
17,10.215.173.1,37858,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,178,1,1,2026-02-02T21:03:02.506+08:00,2026-02-02T21:03:02.521+08:00
6,10.215.173.1,32938,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1273,6551,10,11,2026-02-02T21:03:02.603+08:00,2026-02-02T21:03:02.840+08:00
6,10.215.173.1,32952,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1233,6512,9,10,2026-02-02T21:03:05.480+08:00,2026-02-02T21:03:05.608+08:00
17,10.215.173.1,1237,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,218,1,1,2026-02-02T21:03:18.894+08:00,2026-02-02T21:03:18.912+08:00
17,10.215.173.1,23620,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,178,1,1,2026-02-02T21:03:18.898+08:00,2026-02-02T21:03:18.915+08:00
6,10.215.173.1,42732,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1193,6432,8,8,2026-02-02T21:03:18.936+08:00,2026-02-02T21:03:19.046+08:00
17,10.215.173.1,40698,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,drpf-h67naxx2gb.proxima.nie.easebar.com,85,226,1,1,2026-02-02T21:03:20.081+08:00,2026-02-02T21:03:20.096+08:00
6,10.215.173.1,52028,8.221.190.190,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,drpf-h67naxx2gb.proxima.nie.easebar.com,12117,6643,23,23,2026-02-02T21:03:20.102+08:00,2026-02-02T21:08:20.082+08:00
6,10.215.173.1,42736,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1193,6432,8,8,2026-02-02T21:03:21.849+08:00,2026-02-02T21:03:21.944+08:00
6,10.215.173.1,40782,35.72.104.232,51315,10356,Tank Company,com.netease.tankcompany,TCP,Closed,,420,40,7,1,2026-02-02T21:03:24.158+08:00,2026-02-02T21:05:30.282+08:00
17,10.215.173.1,7868,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,218,1,1,2026-02-02T21:04:11.195+08:00,2026-02-02T21:04:11.213+08:00
17,10.215.173.1,61243,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,178,1,1,2026-02-02T21:04:11.198+08:00,2026-02-02T21:04:11.214+08:00
6,10.215.173.1,34626,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1233,6472,9,9,2026-02-02T21:04:11.256+08:00,2026-02-02T21:04:11.339+08:00
6,10.215.173.1,34632,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1233,6471,9,9,2026-02-02T21:04:14.195+08:00,2026-02-02T21:04:14.309+08:00
17,10.215.173.1,36515,8.222.228.240,4000,10356,Tank Company,com.netease.tankcompany,UDP,Closed,,2070821,4088278,26964,22430,2026-02-02T21:04:29.464+08:00,2026-02-02T21:13:39.743+08:00
17,10.215.173.1,38982,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,impression.update.easebar.com,75,178,1,1,2026-02-02T21:04:29.469+08:00,2026-02-02T21:04:29.485+08:00
6,10.215.173.1,53296,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,TLS,Closed,impression.update.easebar.com,180,175,4,4,2026-02-02T21:04:29.494+08:00,2026-02-02T21:04:29.532+08:00
6,10.215.173.1,53304,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,impression.update.easebar.com,1185,4947,7,8,2026-02-02T21:04:29.521+08:00,2026-02-02T21:05:30.283+08:00
6,10.215.173.1,53312,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,TLS,Closed,impression.update.easebar.com,180,175,4,4,2026-02-02T21:04:29.681+08:00,2026-02-02T21:04:29.714+08:00
6,10.215.173.1,53320,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,impression.update.easebar.com,1184,3839,7,8,2026-02-02T21:04:29.701+08:00,2026-02-02T21:05:30.283+08:00
17,10.215.173.1,56043,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,audiostatlog.cc.easebar.com,73,134,1,1,2026-02-02T21:04:30.598+08:00,2026-02-02T21:04:30.614+08:00
6,10.215.173.1,54438,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:04:30.617+08:00,2026-02-02T21:04:30.762+08:00
6,10.215.173.1,54448,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:04:30.694+08:00,2026-02-02T21:04:30.841+08:00
6,10.215.173.1,54464,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:04:30.933+08:00,2026-02-02T21:04:31.076+08:00
6,10.215.173.1,54824,35.198.145.38,9080,10356,Tank Company,com.netease.tankcompany,TCP,Closed,,3116,2218,40,40,2026-02-02T21:04:30.936+08:00,2026-02-02T21:13:12.812+08:00
6,10.215.173.1,54466,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:04:31.361+08:00,2026-02-02T21:04:31.501+08:00
6,10.215.173.1,54828,35.198.145.38,9080,10356,Tank Company,com.netease.tankcompany,TCP,Closed,,3116,2218,40,40,2026-02-02T21:04:31.368+08:00,2026-02-02T21:13:12.808+08:00
6,10.215.173.1,54476,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:04:31.448+08:00,2026-02-02T21:04:31.585+08:00
17,10.215.173.1,46008,35.198.145.38,5502,10356,Tank Company,com.netease.tankcompany,UDP,Closed,,7355,7345,144,143,2026-02-02T21:04:31.574+08:00,2026-02-02T21:13:12.833+08:00
6,10.215.173.1,54486,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:04:31.897+08:00,2026-02-02T21:04:32.044+08:00
17,10.215.173.1,54295,35.198.145.38,5503,10356,Tank Company,com.netease.tankcompany,UDP,Closed,,7244,7283,142,142,2026-02-02T21:04:32.082+08:00,2026-02-02T21:13:12.833+08:00
6,10.215.173.1,54496,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:04:32.236+08:00,2026-02-02T21:04:32.380+08:00
6,10.215.173.1,54500,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:04:33.103+08:00,2026-02-02T21:04:33.239+08:00
17,10.215.173.1,9533,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,s.q.easebar.com,61,165,1,1,2026-02-02T21:05:32.289+08:00,2026-02-02T21:05:32.306+08:00
6,10.215.173.1,39434,8.221.212.39,21308,10356,Tank Company,com.netease.tankcompany,TCP,Closed,s.q.easebar.com,10932,3128,79,78,2026-02-02T21:05:32.315+08:00,2026-02-02T21:43:28.233+08:00
17,10.215.173.1,26807,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,drpf-h67naxx2gb.proxima.nie.easebar.com,85,226,1,1,2026-02-02T21:08:20.087+08:00,2026-02-02T21:08:20.104+08:00
6,10.215.173.1,56848,8.221.190.98,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,drpf-h67naxx2gb.proxima.nie.easebar.com,9207,5707,19,20,2026-02-02T21:08:20.111+08:00,2026-02-02T21:12:20.071+08:00
17,10.215.173.1,57101,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,drpf-h67naxx2gb.proxima.nie.easebar.com,85,226,1,1,2026-02-02T21:12:20.080+08:00,2026-02-02T21:12:20.098+08:00
6,10.215.173.1,50622,8.221.190.98,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,drpf-h67naxx2gb.proxima.nie.easebar.com,55485,13331,47,48,2026-02-02T21:12:20.111+08:00,2026-02-02T21:22:19.890+08:00
17,10.215.173.1,55408,8.219.58.92,4120,10356,Tank Company,com.netease.tankcompany,UDP,Closed,,34935,677387,315,813,2026-02-02T21:13:09.662+08:00,2026-02-02T21:15:49.499+08:00
17,10.215.173.1,50982,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,impression.update.easebar.com,75,178,1,1,2026-02-02T21:13:09.665+08:00,2026-02-02T21:13:09.681+08:00
6,10.215.173.1,44116,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,TLS,Closed,impression.update.easebar.com,180,175,4,4,2026-02-02T21:13:09.686+08:00,2026-02-02T21:13:09.721+08:00
6,10.215.173.1,44132,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,impression.update.easebar.com,1185,4946,7,8,2026-02-02T21:13:09.708+08:00,2026-02-02T21:14:11.482+08:00
6,10.215.173.1,44148,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,TLS,Closed,impression.update.easebar.com,180,175,4,4,2026-02-02T21:13:09.947+08:00,2026-02-02T21:13:09.979+08:00
6,10.215.173.1,44164,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,impression.update.easebar.com,1224,3879,8,9,2026-02-02T21:13:09.970+08:00,2026-02-02T21:14:11.482+08:00
17,10.215.173.1,24229,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,audiostatlog.cc.easebar.com,73,134,1,1,2026-02-02T21:13:12.606+08:00,2026-02-02T21:13:12.623+08:00
6,10.215.173.1,56656,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:13:12.629+08:00,2026-02-02T21:13:12.767+08:00
6,10.215.173.1,56660,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,TCP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:13:12.703+08:00,2026-02-02T21:13:12.848+08:00
6,10.215.173.1,56670,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,TCP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:13:12.782+08:00,2026-02-02T21:13:12.921+08:00
6,10.215.173.1,56686,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:13:12.857+08:00,2026-02-02T21:13:13.001+08:00
6,10.215.173.1,56688,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:13:13.593+08:00,2026-02-02T21:13:13.742+08:00
6,10.215.173.1,54196,35.198.145.38,9080,10356,Tank Company,com.netease.tankcompany,TCP,Closed,,1880,983,14,14,2026-02-02T21:13:13.600+08:00,2026-02-02T21:15:21.273+08:00
6,10.215.173.1,56690,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:13:14.028+08:00,2026-02-02T21:13:14.166+08:00
17,10.215.173.1,39380,35.198.145.38,5504,10356,Tank Company,com.netease.tankcompany,UDP,Closed,,2344,2125,46,40,2026-02-02T21:13:14.222+08:00,2026-02-02T21:15:21.012+08:00
6,10.215.173.1,56706,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:13:14.913+08:00,2026-02-02T21:13:15.057+08:00
17,10.215.173.1,11501,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,218,1,1,2026-02-02T21:13:20.197+08:00,2026-02-02T21:13:20.214+08:00
17,10.215.173.1,31994,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,178,1,1,2026-02-02T21:13:20.200+08:00,2026-02-02T21:13:20.216+08:00
6,10.215.173.1,38256,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1273,6471,10,9,2026-02-02T21:13:20.232+08:00,2026-02-02T21:13:20.405+08:00
17,10.215.173.1,58705,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,218,1,1,2026-02-02T21:13:23.164+08:00,2026-02-02T21:13:23.180+08:00
17,10.215.173.1,31181,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,91,1,1,2026-02-02T21:13:23.167+08:00,2026-02-02T21:13:23.171+08:00
6,10.215.173.1,38262,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1233,6471,9,9,2026-02-02T21:13:23.188+08:00,2026-02-02T21:13:23.339+08:00
6,10.215.173.1,42096,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1233,6471,9,9,2026-02-02T21:13:27.318+08:00,2026-02-02T21:13:27.466+08:00
6,10.215.173.1,42102,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1193,6430,8,8,2026-02-02T21:13:30.267+08:00,2026-02-02T21:13:30.360+08:00
17,10.215.173.1,31562,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,218,1,1,2026-02-02T21:13:57.919+08:00,2026-02-02T21:13:58.024+08:00
